label,mode,cyc,I,enable,op_a6_A,AN_a6_A,B_a6_A,Y_a6_A,op_a6_D,AN_a6_D,B_a6_D,Y_a6_D,op_a5_B,AN_a5_B,B_a5_B,Y_a5_B,op_a12_B,AN_a12_B,B_a12_B,Y_a12_B
t04_a6_D_k2,26,85,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0
t04_a6_D_k2,26,86,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,87,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,88,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,89,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,90,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,91,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,92,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
t04_a6_D_k2,26,93,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,94,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,95,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,96,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0
t04_a6_D_k2,26,97,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,98,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,99,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,100,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,101,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,102,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,103,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
t04_a6_D_k2,26,104,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,105,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,106,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,107,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0
t04_a6_D_k2,26,108,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,109,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,110,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,111,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,112,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,113,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,114,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
t04_a6_D_k2,26,115,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,116,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,117,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,118,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0
t04_a6_D_k2,26,119,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k2,26,120,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,2,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,4,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k3,27,5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k3,27,9,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,10,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,11,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,12,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,13,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,14,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,15,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
t04_a6_D_k3,27,16,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,17,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,18,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,19,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0
t04_a6_D_k3,27,20,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,21,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,22,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,23,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,24,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,25,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,26,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k3,27,27,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,28,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,29,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,30,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k3,27,31,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,32,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,33,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,34,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,35,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,36,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,37,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k3,27,38,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,39,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,40,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,41,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k3,27,42,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,43,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,44,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,45,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,46,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,47,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,48,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k3,27,49,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,50,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,51,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,52,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k3,27,53,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,54,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,55,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,56,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,57,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,58,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,59,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k3,27,60,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,61,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,62,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,63,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k3,27,64,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,65,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,66,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,67,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,68,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,69,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,70,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k3,27,71,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,72,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,73,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,74,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k3,27,75,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,76,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,77,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,78,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,79,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,80,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,81,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k3,27,82,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,83,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,84,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,85,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k3,27,86,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,87,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,88,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,89,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,90,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,91,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,92,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k3,27,93,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,94,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,95,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,96,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k3,27,97,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,98,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,99,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,100,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,101,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,102,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,103,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k3,27,104,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,105,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,106,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,107,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k3,27,108,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,109,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,110,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,111,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,112,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,113,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,114,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k3,27,115,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,116,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,117,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,118,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k3,27,119,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k3,27,120,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,2,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,4,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k4,28,5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k4,28,9,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,10,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,11,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,12,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,13,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,14,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,15,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
t04_a6_D_k4,28,16,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,17,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,18,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,19,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0
t04_a6_D_k4,28,20,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,21,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,22,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,23,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,24,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,25,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,26,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k4,28,27,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,28,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,29,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,30,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k4,28,31,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,32,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,33,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,34,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,35,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,36,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,37,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k4,28,38,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,39,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,40,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,41,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k4,28,42,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,43,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,44,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,45,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,46,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,47,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,48,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k4,28,49,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,50,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,51,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,52,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k4,28,53,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,54,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,55,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,56,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,57,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,58,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,59,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k4,28,60,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,61,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,62,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,63,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k4,28,64,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,65,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,66,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,67,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,68,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,69,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,70,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k4,28,71,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,72,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,73,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,74,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k4,28,75,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,76,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,77,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,78,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,79,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,80,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,81,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k4,28,82,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,83,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,84,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,85,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k4,28,86,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,87,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,88,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,89,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,90,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,91,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,92,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k4,28,93,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,94,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,95,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,96,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k4,28,97,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,98,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,99,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,100,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,101,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,102,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,103,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k4,28,104,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,105,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,106,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,107,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k4,28,108,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,109,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,110,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,111,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,112,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,113,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
